CID,ND_Eventno,ND_ABC,ND_AM,ND_M_5y,ND_y1,ND_y2,ND_y3,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,ND_EventDesc,ND_M_y,ND_m1,ND_m2,ND_m3,ND_FG,ND_LG,ND_PNGO,ND_FNGO,ND_Oth,ND_UseAssist,ND_PG
214375556,9,1.0,80.0,,,,,,,,,,,,,,,,,,,,,,,
318467071,1,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,2,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,3,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,4,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,5,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,6,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,7,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,1,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,2,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,3,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,4,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,5,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,6,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,7,,,,,,,,,,,,,,,,,,,,,,,,,
107152425,1,3.0,,,,,,,,,,,,,,,,,,,,,,,,
107152425,2,,,,,,,,,,,,,,,,,,,,,,,,,
107152425,3,,,,,,,,,,,,,,,,,,,,,,,,,
107152425,4,,,,,,,,,,,,,,,,,,,,,,,,,
107152425,5,,,,,,,,,,,,,,,,,,,,,,,,,
107152425,6,,,,,,,,,,,,,,,,,,,,,,,,,
107152425,7,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
319487476,1,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,2,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,3,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,4,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,5,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,6,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,7,,,,,,,,,,,,,,,,,,,,,,,,,
108203031,1,,,,,,,,,,,,,,,,,,,,,,,,,
108203031,2,,,,,,,,,,,,,,,,,,,,,,,,,
108203031,3,,,,,,,,,,,,,,,,,,,,,,,,,
108203031,4,,,,,,,,,,,,,,,,,,,,,,,,,
108203031,5,,,,,,,,,,,,,,,,,,,,,,,,,
108203031,6,,,,,,,,,,,,,,,,,,,,,,,,,
108203031,7,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
108213132,1,,,,,,,,,,,,,,,,,,,,,,,,,
108213132,2,,,,,,,,,,,,,,,,,,,,,,,,,
108213132,3,,,,,,,,,,,,,,,,,,,,,,,,,
108213132,4,,,,,,,,,,,,,,,,,,,,,,,,,
108213132,5,,,,,,,,,,,,,,,,,,,,,,,,,
108213132,6,,,,,,,,,,,,,,,,,,,,,,,,,
108213132,7,,,,,,,,,,,,,,,,,,,,,,,,,
109223233,1,,,,,,,,,,,,,,,,,,,,,,,,,
109223233,2,,,,,,,,,,,,,,,,,,,,,,,,,
109223233,3,,,,,,,,,,,,,,,,,,,,,,,,,
109223233,4,,,,,,,,,,,,,,,,,,,,,,,,,
109223233,5,,,,,,,,,,,,,,,,,,,,,,,,,
109223233,6,,,,,,,,,,,,,,,,,,,,,,,,,
109223233,7,,,,,,,,,,,,,,,,,,,,,,,,,
109233536,1,,,,,,,,,,,,,,,,,,,,,,,,,
109233536,2,,,,,,,,,,,,,,,,,,,,,,,,,
109233536,3,,,,,,,,,,,,,,,,,,,,,,,,,
109233536,4,,,,,,,,,,,,,,,,,,,,,,,,,
109233536,5,,,,,,,,,,,,,,,,,,,,,,,,,
109233536,6,,,,,,,,,,,,,,,,,,,,,,,,,
109233536,7,,,,,,,,,,,,,,,,,,,,,,,,,
111274142,1,,,,,,,,,,,,,,,,,,,,,,,,,
111274142,2,,,,,,,,,,,,,,,,,,,,,,,,,
111274142,3,,,,,,,,,,,,,,,,,,,,,,,,,
111274142,4,,,,,,,,,,,,,,,,,,,,,,,,,
111274142,5,,,,,,,,,,,,,,,,,,,,,,,,,
111274142,6,,,,,,,,,,,,,,,,,,,,,,,,,
111274142,7,,,,,,,,,,,,,,,,,,,,,,,,,
111274243,1,,,,,,,,,,,,,,,,,,,,,,,,,
111274243,2,,,,,,,,,,,,,,,,,,,,,,,,,
111274243,3,,,,,,,,,,,,,,,,,,,,,,,,,
111274243,4,,,,,,,,,,,,,,,,,,,,,,,,,
111274243,5,,,,,,,,,,,,,,,,,,,,,,,,,
111274243,6,,,,,,,,,,,,,,,,,,,,,,,,,
111274243,7,,,,,,,,,,,,,,,,,,,,,,,,,
106132122,1,,,,,,,,,,,,,,,,,,,,,,,,,
106132122,2,,,,,,,,,,,,,,,,,,,,,,,,,
106132122,3,,,,,,,,,,,,,,,,,,,,,,,,,
106132122,4,,,,,,,,,,,,,,,,,,,,,,,,,
106132122,5,,,,,,,,,,,,,,,,,,,,,,,,,
106132122,6,,,,,,,,,,,,,,,,,,,,,,,,,
106132122,7,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,1,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,2,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,3,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,4,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,5,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,6,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,7,,,,,,,,,,,,,,,,,,,,,,,,,
106142223,1,,,,,,,,,,,,,,,,,,,,,,,,,
106142223,2,,,,,,,,,,,,,,,,,,,,,,,,,
106142223,3,,,,,,,,,,,,,,,,,,,,,,,,,
106142223,4,,,,,,,,,,,,,,,,,,,,,,,,,
106142223,5,,,,,,,,,,,,,,,,,,,,,,,,,
106142223,6,,,,,,,,,,,,,,,,,,,,,,,,,
106142223,7,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
215385657,1,,,,,,,,,,,,,,,,,,,,,,,,,
215385657,2,,,,,,,,,,,,,,,,,,,,,,,,,
215385657,3,,,,,,,,,,,,,,,,,,,,,,,,,
215385657,4,,,,,,,,,,,,,,,,,,,,,,,,,
215385657,5,,,,,,,,,,,,,,,,,,,,,,,,,
215385657,6,,,,,,,,,,,,,,,,,,,,,,,,,
215385657,7,2.0,80.0,,,,,,,,,,,,,,,,,,,,,,,
111264041,1,,,,,,,,,,,,,,,,,,,,,,,,,
111264041,2,,,,,,,,,,,,,,,,,,,,,,,,,
111264041,3,,,,,,,,,,,,,,,,,,,,,,,,,
111264041,4,,,,,,,,,,,,,,,,,,,,,,,,,
111264041,5,,,,,,,,,,,,,,,,,,,,,,,,,
111264041,6,,,,,,,,,,,,,,,,,,,,,,,,,
111264041,7,,,,,,,,,,,,,,,,,,,,,,,,,
103060910,1,,,,,,,,,,,,,,,,,,,,,,,,,
103060910,2,,,,,,,,,,,,,,,,,,,,,,,,,
103060910,3,,,,,,,,,,,,,,,,,,,,,,,,,
103060910,4,,,,,,,,,,,,,,,,,,,,,,,,,
103060910,5,,,,,,,,,,,,,,,,,,,,,,,,,
103060910,6,,,,,,,,,,,,,,,,,,,,,,,,,
103060910,7,,,,,,,,,,,,,,,,,,,,,,,,,
103071112,1,,,,,,,,,,,,,,,,,,,,,,,,,
103071112,2,,,,,,,,,,,,,,,,,,,,,,,,,
103071112,3,,,,,,,,,,,,,,,,,,,,,,,,,
103071112,4,,,,,,,,,,,,,,,,,,,,,,,,,
103071112,5,,,,,,,,,,,,,,,,,,,,,,,,,
103071112,6,,,,,,,,,,,,,,,,,,,,,,,,,
103071112,7,1.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
213335051,1,2.0,70.0,,,,,,,,,,,,,,,,,,,,,,,
213335051,2,,,,,,,,,,,,,,,,,,,,,,,,,
213335051,3,,,,,,,,,,,,,,,,,,,,,,,,,
213335051,4,,,,,,,,,,,,,,,,,,,,,,,,,
213335051,5,,,,,,,,,,,,,,,,,,,,,,,,,
213335051,6,,,,,,,,,,,,,,,,,,,,,,,,,
213335051,7,,,,,,,,,,,,,,,,,,,,,,,,,
112294445,1,,,,,,,,,,,,,,,,,,,,,,,,,
112294445,2,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,
112294445,3,,,,,,,,,,,,,,,,,,,,,,,,,
112294445,4,,,,,,,,,,,,,,,,,,,,,,,,,
112294445,5,,,,,,,,,,,,,,,,,,,,,,,,,
112294445,6,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
112294445,7,3.0,,,,,,,,,,,,,,,,,,,,,,,,
101010203,1,,,,,,,,,,,,,,,,,,,,,,,,,
101010203,2,,,,,,,,,,,,,,,,,,,,,,,,,
101010203,3,,,,,,,,,,,,,,,,,,,,,,,,,
101010203,4,,,,,,,,,,,,,,,,,,,,,,,,,
101010203,5,,,,,,,,,,,,,,,,,,,,,,,,,
101010203,6,,,,,,,,,,,,,,,,,,,,,,,,,
101010203,7,3.0,,,,,,,,,,,,,,,,,,,,,,,,
103061011,1,,,,,,,,,,,,,,,,,,,,,,,,,
103061011,2,,,,,,,,,,,,,,,,,,,,,,,,,
103061011,3,,,,,,,,,,,,,,,,,,,,,,,,,
103061011,4,,,,,,,,,,,,,,,,,,,,,,,,,
103061011,5,,,,,,,,,,,,,,,,,,,,,,,,,
103061011,6,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
103061011,7,,,,,,,,,,,,,,,,,,,,,,,,,
101010202,1,,,,,,,,,,,,,,,,,,,,,,,,,
101010202,2,,,,,,,,,,,,,,,,,,,,,,,,,
101010202,3,,,,,,,,,,,,,,,,,,,,,,,,,
101010202,4,,,,,,,,,,,,,,,,,,,,,,,,,
101010202,5,,,,,,,,,,,,,,,,,,,,,,,,,
101010202,6,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
101010202,7,,,,,,,,,,,,,,,,,,,,,,,,,
110243637,1,,,,,,,,,,,,,,,,,,,,,,,,,
110243637,2,,,,,,,,,,,,,,,,,,,,,,,,,
110243637,3,,,,,,,,,,,,,,,,,,,,,,,,,
110243637,4,,,,,,,,,,,,,,,,,,,,,,,,,
110243637,5,,,,,,,,,,,,,,,,,,,,,,,,,
110243637,6,,,,,,,,,,,,,,,,,,,,,,,,,
110243637,7,,,,,,,,,,,,,,,,,,,,,,,,,
109223334,1,,,,,,,,,,,,,,,,,,,,,,,,,
109223334,2,,,,,,,,,,,,,,,,,,,,,,,,,
109223334,3,,,,,,,,,,,,,,,,,,,,,,,,,
109223334,4,,,,,,,,,,,,,,,,,,,,,,,,,
109223334,5,,,,,,,,,,,,,,,,,,,,,,,,,
109223334,6,,,,,,,,,,,,,,,,,,,,,,,,,
109223334,7,,,,,,,,,,,,,,,,,,,,,,,,,
319477375,1,,,,,,,,,,,,,,,,,,,,,,,,,
319477375,2,,,,,,,,,,,,,,,,,,,,,,,,,
319477375,3,,,,,,,,,,,,,,,,,,,,,,,,,
319477375,4,,,,,,,,,,,,,,,,,,,,,,,,,
319477375,5,,,,,,,,,,,,,,,,,,,,,,,,,
319477375,6,,,,,,,,,,,,,,,,,,,,,,,,,
319477375,7,,,,,,,,,,,,,,,,,,,,,,,,,
108192930,1,,,,,,,,,,,,,,,,,,,,,,,,,
108192930,2,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
108192930,3,,,,,,,,,,,,,,,,,,,,,,,,,
108192930,4,,,,,,,,,,,,,,,,,,,,,,,,,
108192930,5,,,,,,,,,,,,,,,,,,,,,,,,,
108192930,6,,,,,,,,,,,,,,,,,,,,,,,,,
108192930,7,,,,,,,,,,,,,,,,,,,,,,,,,
108182829,1,,,,,,,,,,,,,,,,,,,,,,,,,
108182829,2,,,,,,,,,,,,,,,,,,,,,,,,,
108182829,3,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
108182829,4,,,,,,,,,,,,,,,,,,,,,,,,,
108182829,5,,,,,,,,,,,,,,,,,,,,,,,,,
108182829,6,,,,,,,,,,,,,,,,,,,,,,,,,
108182829,7,,,,,,,,,,,,,,,,,,,,,,,,,
108182829,10,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
106142324,1,,,,,,,,,,,,,,,,,,,,,,,,,
106142324,2,,,,,,,,,,,,,,,,,,,,,,,,,
106142324,3,,,,,,,,,,,,,,,,,,,,,,,,,
106142324,4,,,,,,,,,,,,,,,,,,,,,,,,,
106142324,5,,,,,,,,,,,,,,,,,,,,,,,,,
106142324,6,,,,,,,,,,,,,,,,,,,,,,,,,
106142324,7,,,,,,,,,,,,,,,,,,,,,,,,,
111284344,1,,,,,,,,,,,,,,,,,,,,,,,,,
111284344,2,,,,,,,,,,,,,,,,,,,,,,,,,
111284344,3,,,,,,,,,,,,,,,,,,,,,,,,,
111284344,4,,,,,,,,,,,,,,,,,,,,,,,,,
111284344,5,,,,,,,,,,,,,,,,,,,,,,,,,
111284344,6,,,,,,,,,,,,,,,,,,,,,,,,,
111284344,7,,,,,,,,,,,,,,,,,,,,,,,,,
105101617,1,,,,,,,,,,,,,,,,,,,,,,,,,
105101617,2,3.0,,,,,,,,,,,,,,,,,,,,,,,,
105101617,3,,,,,,,,,,,,,,,,,,,,,,,,,
105101617,4,,,,,,,,,,,,,,,,,,,,,,,,,
105101617,5,,,,,,,,,,,,,,,,,,,,,,,,,
105101617,6,,,,,,,,,,,,,,,,,,,,,,,,,
105101617,7,2.0,95.0,,,,,,,,,,,,,,,,,,,,,,,
216436364,1,,,,,,,,,,,,,,,,,,,,,,,,,
216436364,2,,,,,,,,,,,,,,,,,,,,,,,,,
216436364,3,,,,,,,,,,,,,,,,,,,,,,,,,
216436364,4,,,,,,,,,,,,,,,,,,,,,,,,,
216436364,5,,,,,,,,,,,,,,,,,,,,,,,,,
216436364,6,3.0,,,,,,,,,,,,,,,,,,,,,,,,
216436364,7,,,,,,,,,,,,,,,,,,,,,,,,,
