,CID,G_OMM,G_OMM_Tunit,G_OMM_NoT,G_OMM_NoM,G_OMM_NoF,G_OMM_Purp1,G_OMM_Purp2,G_OMM_Purp3,G_GiM_Better1,G_GiM_Better2,G_GiM_Better3,Survey_Round,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,G_GiM_Worse1,G_GiM_Worse2,G_GiM_Worse3,G_IG_HC1,G_IG_HC2,G_IG_HC3,G_IG_WU1,G_IG_WU2,G_IG_WU3,G_IG_SL1,G_IG_SL2,G_IG_SL3,G_Prgm_ID,G_Prgm_M,G_PrgmM_FIntro,G_PrgmM_NoHHB,G_Prgm_ILoM,G_Prgm_Purp1,G_Prgm_Purp2,G_Prgm_Purp3,G_Prgm_Decide,G_PrgmEffC_5y,G_Prgm_2007NoHHB,G_Prgm_Name,G_PrgmEffC_1y,G_PrgmM_StillRun
1883,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,PPAF (AND PROGRAM FUNDED UNDER,,
1884,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1885,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2010.0,150.0,,,,,,,,,,
1886,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1887,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1888,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1889,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1890,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1891,217446566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1892,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1893,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2010.0,60.0,,,,,,,,,,
1894,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1895,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1896,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2012.0,50.0,,,,,,,,,,
1897,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1898,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1899,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1900,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1901,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1902,217446667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1903,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1904,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1905,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2011.0,60.0,,,,,,,,,,
1906,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1907,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2010.0,15.0,,,,,,,,,,
1908,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1909,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1910,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1911,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1912,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1913,217456768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1914,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1915,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1916,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2010.0,250.0,,,,,,,,,,
1917,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1918,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1919,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1920,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1921,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1922,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1923,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2009.0,50.0,,,,,,,,,,
1924,318466869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1925,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1926,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1927,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2009.0,29.0,,,,,,,,,,
1928,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1929,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1930,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2010.0,10.0,,,,,,,,,,
1931,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1932,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1933,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1934,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1935,318466970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1936,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1937,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2010.0,5.0,,,,,,,,,,
1938,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1939,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2013.0,20.0,,,,,,,,,,
1940,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1941,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1942,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1943,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1944,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1945,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1946,318467071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1947,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1948,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1949,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1950,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1951,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2009.0,30.0,,,,,,,,,,
1952,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2010.0,12.0,,,,,,,,,,
1953,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1954,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1955,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1956,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1957,318467172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1958,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,
1959,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1960,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1961,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1962,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1963,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1964,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,2007.0,150.0,,,,,,,,,,
1965,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1966,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1967,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1968,319477273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2009.0,20.0,,,,,,,,,,
1969,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,
1970,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1971,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1972,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1973,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1974,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2010.0,7.0,,,,,,,,,,
1975,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1976,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1977,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1978,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1979,319477274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1980,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1981,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2010.0,10.0,,,,,,,,,,
1982,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
1983,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1984,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
1985,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1986,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,
1987,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1988,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1989,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
1990,319477375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1991,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2010.0,20.0,,,,,,,,,,
1992,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,
1993,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,
1994,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,
1995,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,
1996,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,
1997,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,
1998,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,
1999,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,
2000,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,
2001,319487476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,
2002,101010101,,,,,,,,,,,,1.0,1.0,1010101011.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,101010101,,,,,,,,,,,,1.0,1.0,1010101011.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,101010101,,,,,,,,,,,,1.0,1.0,1010101011.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101010202,,,,,,,,,,,,1.0,2.0,1010102022.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,101010202,,,,,,,,,,,,1.0,2.0,1010102022.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,101010203,,,,,,,,,,,,1.0,3.0,1010102033.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,101010203,,,,,,,,,,,,1.0,3.0,1010102033.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,101020304,,,,,,,,,,,,1.0,4.0,1010203044.0,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,102030405,,,,,,,,,,,,1.0,1.0,1020304051.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,102030506,,,,,,,,,,,,1.0,2.0,1020305062.0,1.0,2.0,3.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,102030607,,,,,,,,,,,,1.0,3.0,1020306073.0,1.0,2.0,3.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,102040708,,,,,,,,,,,,1.0,4.0,1020407084.0,1.0,2.0,4.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,103050809,,,,,,,,,,,,1.0,1.0,1030508091.0,1.0,3.0,5.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,103060910,,,,,,,,,,,,1.0,2.0,1030609102.0,1.0,3.0,6.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,103061011,,,,,,,,,,,,1.0,3.0,1030610113.0,1.0,3.0,6.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,103071112,,,,,,,,,,,,1.0,4.0,1030711124.0,1.0,3.0,7.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,104081213,,,,,,,,,,,,1.0,1.0,1040812131.0,1.0,4.0,8.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,104081213,,,,,,,,,,,,1.0,1.0,1040812131.0,1.0,4.0,8.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,104081213,,,,,,,,,,,,1.0,1.0,1040812131.0,1.0,4.0,8.0,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,104081314,,,,,,,,,,,,1.0,2.0,1040813142.0,1.0,4.0,8.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,104081314,,,,,,,,,,,,1.0,2.0,1040813142.0,1.0,4.0,8.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,104081415,,,,,,,,,,,,1.0,3.0,1040814153.0,1.0,4.0,8.0,14.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,104091516,,,,,,,,,,,,1.0,4.0,1040915164.0,1.0,4.0,9.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,104091516,,,,,,,,,,,,1.0,4.0,1040915164.0,1.0,4.0,9.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,104091516,,,,,,,,,,,,1.0,4.0,1040915164.0,1.0,4.0,9.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,104091516,,,,,,,,,,,,1.0,4.0,1040915164.0,1.0,4.0,9.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,104091516,,,,,,,,,,,,1.0,4.0,1040915164.0,1.0,4.0,9.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,105101617,,,,,,,,,,,,1.0,1.0,1051016171.0,1.0,5.0,10.0,16.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,105101718,,,,,,,,,,,,1.0,2.0,1051017182.0,1.0,5.0,10.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,105111819,,,,,,,,,,,,1.0,3.0,1051118193.0,1.0,5.0,11.0,18.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,105121920,,,,,,,,,,,,1.0,4.0,1051219204.0,1.0,5.0,12.0,19.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,105121920,,,,,,,,,,,,1.0,4.0,1051219204.0,1.0,5.0,12.0,19.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,105121920,,,,,,,,,,,,1.0,4.0,1051219204.0,1.0,5.0,12.0,19.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,106132021,,,,,,,,,,,,1.0,1.0,1061320211.0,1.0,6.0,13.0,20.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,106132122,,,,,,,,,,,,1.0,2.0,1061321222.0,1.0,6.0,13.0,21.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,106142223,,,,,,,,,,,,1.0,3.0,1061422233.0,1.0,6.0,14.0,22.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,106142324,,,,,,,,,,,,1.0,4.0,1061423244.0,1.0,6.0,14.0,23.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,107152425,,,,,,,,,,,,1.0,1.0,1071524251.0,1.0,7.0,15.0,24.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,107162526,,,,,,,,,,,,1.0,2.0,1071625262.0,1.0,7.0,16.0,25.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,107162627,,,,,,,,,,,,1.0,3.0,1071626273.0,1.0,7.0,16.0,26.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,107172728,,,,,,,,,,,,1.0,4.0,1071727284.0,1.0,7.0,17.0,27.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,108182829,,,,,,,,,,,,1.0,1.0,1081828291.0,1.0,8.0,18.0,28.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,108192930,,,,,,,,,,,,1.0,2.0,1081929302.0,1.0,8.0,19.0,29.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,108203031,,,,,,,,,,,,1.0,3.0,1082030313.0,1.0,8.0,20.0,30.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,108213132,,,,,,,,,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,108213132,,,,,,,,,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,108213132,,,,,,,,,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,108213132,,,,,,,,,,,,1.0,4.0,1082131324.0,1.0,8.0,21.0,31.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,109223233,,,,,,,,,,,,1.0,1.0,1092232331.0,1.0,9.0,22.0,32.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,109223334,,,,,,,,,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,109223334,,,,,,,,,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,109223334,,,,,,,,,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,109223334,,,,,,,,,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,109223334,,,,,,,,,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,109223334,,,,,,,,,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,109223334,,,,,,,,,,,,1.0,2.0,1092233342.0,1.0,9.0,22.0,33.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,109233435,,,,,,,,,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,109233435,,,,,,,,,,,,1.0,3.0,1092334353.0,1.0,9.0,23.0,34.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,109233536,,,,,,,,,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,109233536,,,,,,,,,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,109233536,,,,,,,,,,,,1.0,4.0,1092335364.0,1.0,9.0,23.0,35.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,110243637,,,,,,,,,,,,1.0,1.0,1102436371.0,1.0,10.0,24.0,36.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,110243738,,,,,,,,,,,,1.0,2.0,1102437382.0,1.0,10.0,24.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,110243839,,,,,,,,,,,,1.0,3.0,1102438393.0,1.0,10.0,24.0,38.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,110253940,,,,,,,,,,,,1.0,4.0,1102539404.0,1.0,10.0,25.0,39.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,111264041,,,,,,,,,,,,1.0,1.0,1112640411.0,1.0,11.0,26.0,40.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,111274142,,,,,,,,,,,,1.0,2.0,1112741422.0,1.0,11.0,27.0,41.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,111274243,,,,,,,,,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,111274243,,,,,,,,,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,111274243,,,,,,,,,,,,1.0,3.0,1112742433.0,1.0,11.0,27.0,42.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,111284344,,,,,,,,,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,111284344,,,,,,,,,,,,1.0,4.0,1112843444.0,1.0,11.0,28.0,43.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,112294445,,,,,,,,,,,,1.0,1.0,1122944451.0,1.0,12.0,29.0,44.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,112304546,,,,,,,,,,,,1.0,2.0,1123045462.0,1.0,12.0,30.0,45.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,112304647,,,,,,,,,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,112304647,,,,,,,,,,,,1.0,3.0,1123046473.0,1.0,12.0,30.0,46.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,112314748,,,,,,,,,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,112314748,,,,,,,,,,,,1.0,4.0,1123147484.0,1.0,12.0,31.0,47.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,213324849,,,,,,,,,,,,1.0,1.0,2133248491.0,2.0,13.0,32.0,48.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,213324950,,,,,,,,,,,,1.0,2.0,2133249502.0,2.0,13.0,32.0,49.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,213324952,,,,,,,,,,,,1.0,3.0,2133249523.0,2.0,13.0,32.0,49.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,213335051,,,,,,,,,,,,1.0,4.0,2133351514.0,2.0,13.0,33.0,50.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
