CID,FID,Community,D_ID,G_GiM_Better1,G_GiM_Better2,G_GiM_Better3,G_GiM_Worse1,G_GiM_Worse2,G_GiM_Worse3,G_IG_HC1,G_IG_HC2,G_IG_HC3,G_IG_SL1,G_IG_SL2,G_IG_SL3,G_IG_WU1,G_IG_WU2,G_IG_WU3,G_OMM,G_OMM_NoF,G_OMM_NoM,G_OMM_NoT,G_OMM_Purp1,G_OMM_Purp2,G_OMM_Purp3,G_OMM_Tunit,G_PrgmEffC_1y,G_PrgmEffC_5y,G_PrgmM_FIntro,G_PrgmM_NoHHB,G_PrgmM_StillRun,G_Prgm_2007NoHHB,G_Prgm_Decide,G_Prgm_ID,G_Prgm_ILoM,G_Prgm_M,G_Prgm_Name,G_Prgm_Purp1,G_Prgm_Purp2,G_Prgm_Purp3,M_ID,P_ID,Survey_Round,T_ID,UC_ID,Unnamed: 0
111274142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,EDHI FOUNDATION,,,,,,,,,1624.0
111274142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,WATAN CARD,,,,,,,,,1625.0
111274142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1626.0
111274142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,AKRSP,,,,,,,,,1627.0
111274142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,SARHAD RSP,,,,,,,,,1628.0
111274142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,30.0,,,,1.0,,1.0,NRSP,,,,,,,,,1629.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,PRSP,,,,,,,,,1630.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1631.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,BISP,,,,,,,,,1632.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,SINDH RSP,,,,,,,,,1633.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,WATAN CARD,,,,,,,,,1634.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,NRSP,,,,,,,,,1635.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AURAT FOUNDATION,,,,,,,,,1636.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1637.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,SARHAD RSP,,,,,,,,,1638.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,25.0,,,,1.0,,1.0,EDHI FOUNDATION,,,,,,,,,1639.0
111274243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,PRSP,,,,,,,,,1640.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1641.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,SINDH RSP,,,,,,,,,1642.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,BISP,,,,,,,,,1643.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,AKRSP,,,,,,,,,1644.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,FFC,,,,,,,,,1645.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,SINDH RSP,,,,,,,,,1646.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,SARHAD RSP,,,,,,,,,1647.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,EDHI FOUNDATION,,,,,,,,,1648.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1649.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,PRSP,,,,,,,,,1650.0
111284344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,82.0,,,,1.0,,1.0,KHUSHAL PAKISTAN,,,,,,,,,1651.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,AURAT FOUNDATION,,,,,,,,,1652.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,BISP,,,,,,,,,1653.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,AKRSP,,,,,,,,,1654.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,NRSP,,,,,,,,,1655.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,30.0,,,,3.0,,1.0,WATAN CARD,,,,,,,,,1656.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,IRM,,,,,,,,,1657.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,PRSP,,,,,,,,,1658.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,NRSP,,,,,,,,,1659.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,10.0,,,,1.0,,1.0,AKRSP,,,,,,,,,1660.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1661.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,SINDH RSP,,,,,,,,,1662.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,SARHAD RSP,,,,,,,,,1663.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,BISP,,,,,,,,,1664.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AURAT FOUNDATION,,,,,,,,,1665.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,EDHI FOUNDATION,,,,,,,,,1666.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1667.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,3.0,,,,3.0,,1.0,WATAN CARD,,,,,,,,,1668.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,PRSP,,,,,,,,,1669.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,BISP,,,,,,,,,1670.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,SINDH RSP,,,,,,,,,1671.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,EDHI FOUNDATION,,,,,,,,,1672.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,4.0,,,,1.0,,1.0,KHUSHAL PAKISTAN,,,,,,,,,1673.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,4.0,,,,1.0,,1.0,SARHAD RSP,,,,,,,,,1674.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,NRSP,,,,,,,,,1675.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,AKRSP,,,,,,,,,1676.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,AURAT FOUNDATION,,,,,,,,,1677.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1678.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,WATAN CARD,,,,,,,,,1679.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,BISP,,,,,,,,,1680.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,EDHI FOUNDATION,,,,,,,,,1681.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,SINDH RSP,,,,,,,,,1682.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,SARHAD RSP,,,,,,,,,1683.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,NRSP,,,,,,,,,1684.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,WATAN CARD,,,,,,,,,1685.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1686.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,3.0,,,,3.0,,1.0,PRSP,,,,,,,,,1687.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,AKRSP,,,,,,,,,1688.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1689.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,AURAT FOUNDATION,,,,,,,,,1690.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,PRSP,,,,,,,,,1691.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,AKRSP,,,,,,,,,1692.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,10.0,,,,1.0,,1.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1693.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AURAT FOUNDATION,,,,,,,,,1694.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,NRSP,,,,,,,,,1695.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,4.0,,,,17.0,,1.0,BISP,,,,,,,,,1696.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,EDHI FOUNDATION,,,,,,,,,1697.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,SARHAD RSP,,,,,,,,,1698.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1699.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,WATAN CARD,,,,,,,,,1700.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,80.0,,,,1.0,,1.0,SINDH RSP,,,,,,,,,1701.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,WATAN CARD,,,,,,,,,1702.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,NRSP,,,,,,,,,1703.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,AKRSP,,,,,,,,,1704.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1705.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,BISP,,,,,,,,,1706.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,EDHI FOUNDATION,,,,,,,,,1707.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,AURAT FOUNDATION,,,,,,,,,1708.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,SAVE THE CHILDREN,,,,,,,,,1709.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,SARHAD RSP,,,,,,,,,1710.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,150.0,,,,2.0,,1.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1711.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PPAF,,,,,,,,,1712.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,250.0,,,,1.0,,1.0,PRSP,,,,,,,,,1713.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,SINDH RSP,,,,,,,,,1714.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,BISP,,,,,,,,,1715.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AKRSP,,,,,,,,,1716.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,SARHAD RSP,,,,,,,,,1717.0
213324950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,WATAN CARD,,,,,,,,,1718.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,NRSP,,,,,,,,,1719.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AURAT FOUNDATION,,,,,,,,,1720.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1721.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,HANDS,,,,,,,,,1722.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,EDHI FOUNDATION,,,,,,,,,1723.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1724.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,200.0,,,,2.0,,1.0,SINDH RSP,,,,,,,,,1725.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,PRSP,,,,,,,,,1726.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,350.0,,,,1.0,,1.0,KHUSHAL PAKISTAN,,,,,,,,,1727.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,BISP,,,,,,,,,1728.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,ACTED,,,,,,,,,1729.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,SINDH RSP,,,,,,,,,1730.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,AKRSP,,,,,,,,,1731.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,600.0,,,,1.0,,1.0,SARHAD RSP,,,,,,,,,1732.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,WATAN CARD,,,,,,,,,1733.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,PRSP,,,,,,,,,1734.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,EDHI FOUNDATION,,,,,,,,,1735.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AURAT FOUNDATION,,,,,,,,,1736.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1737.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,NRSP,,,,,,,,,1738.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,NRSP,,,,,,,,,1739.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,AURAT FOUNDATION,,,,,,,,,1740.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,PRSP,,,,,,,,,1741.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1742.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,3.0,,,,2.0,,1.0,AKRSP,,,,,,,,,1743.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,WATAN CARD,,,,,,,,,1744.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,SARHAD RSP,,,,,,,,,1745.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,BISP,,,,,,,,,1746.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1747.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,SRSO,,,,,,,,,1748.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,26.0,,,,11.0,,1.0,EDHI FOUNDATION,,,,,,,,,1749.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,25.0,,,,1.0,,1.0,SINDH RSP,,,,,,,,,1750.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,ACTED,,,,,,,,,1751.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,15.0,,,,2.0,,1.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1752.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,AURAT FOUNDATION,,,,,,,,,1753.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,PRSP,,,,,,,,,1754.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AKRSP,,,,,,,,,1755.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,SARHAD RSP,,,,,,,,,1756.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,EDHI FOUNDATION,,,,,,,,,1757.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,WATAN CARD,,,,,,,,,1758.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,SINDH RSP,,,,,,,,,1759.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1760.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,20.0,,,,1.0,,1.0,NRSP,,,,,,,,,1761.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,BISP,,,,,,,,,1762.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,25.0,,,,18.0,,1.0,SINDH RSP,,,,,,,,,1763.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,BISP,,,,,,,,,1764.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,PRSP,,,,,,,,,1765.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,AURAT FOUNDATION,,,,,,,,,1766.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,WATAN CARD,,,,,,,,,1767.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1768.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,EDHI FOUNDATION,,,,,,,,,1769.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,NRSP,,,,,,,,,1770.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,40.0,,,,1.0,,1.0,AKRSP,,,,,,,,,1771.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,SARHAD RSP,,,,,,,,,1772.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1773.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,20.0,,,,2.0,,1.0,AKRSP,,,,,,,,,1774.0
214375556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,12.0,,,,19.0,,1.0,WATAN CARD,,,,,,,,,1775.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,PRSP,,,,,,,,,1776.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1777.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,BISP,,,,,,,,,1778.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1779.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,SARHAD RSP,,,,,,,,,1780.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,SINDH RSP,,,,,,,,,1781.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,150.0,,,,1.0,,1.0,AURAT FOUNDATION,,,,,,,,,1782.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,EDHI FOUNDATION,,,,,,,,,1783.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,NRSP,,,,,,,,,1784.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AKRSP,,,,,,,,,1785.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,320.0,,,,2.0,,1.0,AURAT FOUNDATION,,,,,,,,,1786.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,BISP,,,,,,,,,1787.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,2500.0,,,,1.0,,1.0,NRSP,,,,,,,,,1788.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,600.0,,,,5.0,,1.0,WATAN CARD,,,,,,,,,1789.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PRSP,,,,,,,,,1790.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1791.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1792.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,700.0,,,,3.0,,1.0,EDHI FOUNDATION,,,,,,,,,1793.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,SARHAD RSP,,,,,,,,,1794.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,SINDH RSP,,,,,,,,,1795.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,NRSP,,,,,,,,,1796.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,200.0,,,,2.0,,1.0,SINDH RSP,,,,,,,,,1797.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,200.0,,,,1.0,,1.0,WATAN CARD,,,,,,,,,1798.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,EDHI FOUNDATION,,,,,,,,,1799.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,AURAT FOUNDATION,,,,,,,,,1800.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,AKRSP,,,,,,,,,1801.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,SARHAD RSP,,,,,,,,,1802.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,450.0,,,,2.0,,1.0,PPAF (AND PROGRAM FUNDED UNDER,,,,,,,,,1803.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1804.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,BISP,,,,,,,,,1805.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,PRSP,,,,,,,,,1806.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,SARHAD RSP,,,,,,,,,1807.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,SINDH RSP,,,,,,,,,1808.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,BISP,,,,,,,,,1809.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,NRSP,,,,,,,,,1810.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,KHUSHAL PAKISTAN,,,,,,,,,1811.0
